"o","l","source","analysis"
2.59,0.106005953914091,"Radiobiological prior","original"
2.6,0.105406416154875,"Radiobiological prior","original"
2.61,0.104812374220124,"Radiobiological prior","original"
2.62,0.104223772231495,"Radiobiological prior","original"
2.63,0.103640554756653,"Radiobiological prior","original"
2.64,0.103062666812472,"Radiobiological prior","original"
2.65,0.102490053867908,"Radiobiological prior","original"
2.66,0.101922661846552,"Radiobiological prior","original"
2.67,0.101360437128855,"Radiobiological prior","original"
2.68,0.100803326554061,"Radiobiological prior","original"
2.69,0.10025127742185,"Radiobiological prior","original"
2.7,0.0997042374937018,"Radiobiological prior","original"
2.71,0.0991621549939903,"Radiobiological prior","original"
2.72,0.0986249786108244,"Radiobiological prior","original"
2.73,0.0980926574966443,"Radiobiological prior","original"
2.74,0.0975651412685888,"Radiobiological prior","original"
2.75,0.0970423800086108,"Radiobiological prior","original"
2.76,0.0965243242634118,"Radiobiological prior","original"
2.77,0.0960109250441549,"Radiobiological prior","original"
2.78,0.0955021338259741,"Radiobiological prior","original"
2.79,0.0949979025473062,"Radiobiological prior","original"
2.8,0.0944981836090371,"Radiobiological prior","original"
2.81,0.0940029298734852,"Radiobiological prior","original"
2.82,0.0935120946632093,"Radiobiological prior","original"
2.83,0.0930256317596719,"Radiobiological prior","original"
2.84,0.0925434954017458,"Radiobiological prior","original"
2.85,0.0920656402840935,"Radiobiological prior","original"
2.86,0.0915920215554024,"Radiobiological prior","original"
2.87,0.0911225948164936,"Radiobiological prior","original"
2.88,0.0906573161183187,"Radiobiological prior","original"
2.89,0.0901961419598356,"Radiobiological prior","original"
2.9,0.0897390292857783,"Radiobiological prior","original"
2.91,0.0892859354843401,"Radiobiological prior","original"
2.92,0.0888368183847279,"Radiobiological prior","original"
2.93,0.0883916362546658,"Radiobiological prior","original"
2.94,0.087950347797789,"Radiobiological prior","original"
2.95,0.0875129121509579,"Radiobiological prior","original"
2.96,0.0870792888815212,"Radiobiological prior","original"
2.97,0.0866494379844758,"Radiobiological prior","original"
2.98,0.0862233198795869,"Radiobiological prior","original"
2.99,0.0858008954084442,"Radiobiological prior","original"
3,0.0853821258314414,"Radiobiological prior","original"
3.01,0.0849669728247369,"Radiobiological prior","original"
3.02,0.0845553984771323,"Radiobiological prior","original"
3.03,0.0841473652869349,"Radiobiological prior","original"
3.04,0.0837428361587526,"Radiobiological prior","original"
3.05,0.0833417744002725,"Radiobiological prior","original"
3.06,0.0829441437189998,"Radiobiological prior","original"
3.07,0.082549908218959,"Radiobiological prior","original"
3.08,0.0821590323973674,"Radiobiological prior","original"
3.09,0.0817714811412963,"Radiobiological prior","original"
3.1,0.0813872197242993,"Radiobiological prior","original"
3.11,0.0810062138030153,"Radiobiological prior","original"
3.12,0.0806284294137724,"Radiobiological prior","original"
3.13,0.0802538329691619,"Radiobiological prior","original"
3.14,0.079882391254609,"Radiobiological prior","original"
3.15,0.0795140714249268,"Radiobiological prior","original"
3.16,0.0791488410008679,"Radiobiological prior","original"
3.17,0.0787866678656702,"Radiobiological prior","original"
3.18,0.078427520261595,"Radiobiological prior","original"
3.19,0.0780713667864659,"Radiobiological prior","original"
3.2,0.0777181763902152,"Radiobiological prior","original"
3.21,0.0773679183714114,"Radiobiological prior","original"
3.22,0.0770205623738126,"Radiobiological prior","original"
3.23,0.0766760783829143,"Radiobiological prior","original"
3.24,0.0763344367225056,"Radiobiological prior","original"
3.25,0.0759956080512234,"Radiobiological prior","original"
3.26,0.0756595633591405,"Radiobiological prior","original"
3.27,0.0753262739643301,"Radiobiological prior","original"
3.28,0.0749957115094728,"Radiobiological prior","original"
3.29,0.0746678479584569,"Radiobiological prior","original"
3.3,0.074342655593005,"Radiobiological prior","original"
3.31,0.0740201070092986,"Radiobiological prior","original"
3.32,0.0737001751146369,"Radiobiological prior","original"
3.33,0.0733828331241043,"Radiobiological prior","original"
3.34,0.0730680545572468,"Radiobiological prior","original"
3.35,0.0727558132347867,"Radiobiological prior","original"
3.36,0.072446083275331,"Radiobiological prior","original"
3.37,0.0721388390921258,"Radiobiological prior","original"
3.38,0.0718340553898098,"Radiobiological prior","original"
3.39,0.0715317071611994,"Radiobiological prior","original"
3.4,0.0712317696840888,"Radiobiological prior","original"
3.41,0.0709342185180847,"Radiobiological prior","original"
3.42,0.0706390295014493,"Radiobiological prior","original"
3.43,0.0703461787479712,"Radiobiological prior","original"
3.44,0.0700556426438583,"Radiobiological prior","original"
3.45,0.0697673978446689,"Radiobiological prior","original"
3.46,0.0694814212722412,"Radiobiological prior","original"
3.47,0.0691976901116639,"Radiobiological prior","original"
3.48,0.0689161818082742,"Radiobiological prior","original"
3.49,0.0686368740646738,"Radiobiological prior","original"
3.5,0.0683597448377647,"Radiobiological prior","original"
3.51,0.0680847723358251,"Radiobiological prior","original"
3.52,0.0678119350156018,"Radiobiological prior","original"
3.53,0.0675412115794286,"Radiobiological prior","original"
3.54,0.0672725809723767,"Radiobiological prior","original"
3.55,0.0670060223794213,"Radiobiological prior","original"
3.56,0.0667415152226452,"Radiobiological prior","original"
3.57,0.0664790391584621,"Radiobiological prior","original"
3.58,0.0662185740748714,"Radiobiological prior","original"
3.59,0.0659601000887296,"Radiobiological prior","original"
3.6,0.065703597543065,"Radiobiological prior","original"
3.61,0.0654490470043981,"Radiobiological prior","original"
3.62,0.065196429260114,"Radiobiological prior","original"
3.63,0.0649457253158388,"Radiobiological prior","original"
3.64,0.0646969163928469,"Radiobiological prior","original"
3.65,0.064449983925509,"Radiobiological prior","original"
3.66,0.0642049095587548,"Radiobiological prior","original"
3.67,0.063961675145558,"Radiobiological prior","original"
3.68,0.0637202627444636,"Radiobiological prior","original"
3.69,0.0634806546171266,"Radiobiological prior","original"
3.7,0.0632428332258805,"Radiobiological prior","original"
3.71,0.0630067812313417,"Radiobiological prior","original"
3.72,0.062772481490025,"Radiobiological prior","original"
3.73,0.0625399170519976,"Radiobiological prior","original"
3.74,0.0623090711585524,"Radiobiological prior","original"
3.75,0.0620799272399057,"Radiobiological prior","original"
3.76,0.0618524689129267,"Radiobiological prior","original"
3.77,0.0616266799788878,"Radiobiological prior","original"
3.78,0.0614025444212448,"Radiobiological prior","original"
3.79,0.0611800464034324,"Radiobiological prior","original"
3.8,0.0609591702666984,"Radiobiological prior","original"
3.81,0.0607399005279502,"Radiobiological prior","original"
3.82,0.0605222218776327,"Radiobiological prior","original"
3.83,0.0603061191776353,"Radiobiological prior","original"
3.84,0.0600915774592064,"Radiobiological prior","original"
3.85,0.0598785819209129,"Radiobiological prior","original"
3.86,0.0596671179266093,"Radiobiological prior","original"
3.87,0.0594571710034384,"Radiobiological prior","original"
3.88,0.059248726839844,"Radiobiological prior","original"
3.89,0.0590417712836266,"Radiobiological prior","original"
3.9,0.0588362903400027,"Radiobiological prior","original"
3.91,0.0586322701697,"Radiobiological prior","original"
3.92,0.0584296970870655,"Radiobiological prior","original"
3.93,0.0582285575582094,"Radiobiological prior","original"
3.94,0.0580288381991566,"Radiobiological prior","original"
3.95,0.0578305257740276,"Radiobiological prior","original"
3.96,0.0576336071932474,"Radiobiological prior","original"
3.97,0.0574380695117624,"Radiobiological prior","original"
3.98,0.0572438999272911,"Radiobiological prior","original"
3.99,0.0570510857785894,"Radiobiological prior","original"
4,0.0568596145437383,"Radiobiological prior","original"
4.01,0.0566694738384556,"Radiobiological prior","original"
4.02,0.0564806514144213,"Radiobiological prior","original"
4.03,0.0562931351576376,"Radiobiological prior","original"
4.04,0.0561069130867868,"Radiobiological prior","original"
4.05,0.0559219733516357,"Radiobiological prior","original"
4.06,0.0557383042314341,"Radiobiological prior","original"
4.07,0.0555558941333551,"Radiobiological prior","original"
4.08,0.0553747315909416,"Radiobiological prior","original"
4.09,0.0551948052625734,"Radiobiological prior","original"
4.1,0.0550161039299569,"Radiobiological prior","original"
4.11,0.0548386164966346,"Radiobiological prior","original"
4.12,0.054662331986509,"Radiobiological prior","original"
4.13,0.0544872395423857,"Radiobiological prior","original"
4.14,0.0543133284245399,"Radiobiological prior","original"
4.15,0.05414058800929,"Radiobiological prior","original"
4.16,0.0539690077876045,"Radiobiological prior","original"
4.17,0.0537985773637099,"Radiobiological prior","original"
4.18,0.0536292864537294,"Radiobiological prior","original"
4.19,0.053461124884332,"Radiobiological prior","original"
4.2,0.0532940825913966,"Radiobiological prior","original"
4.21,0.0531281496187041,"Radiobiological prior","original"
4.22,0.052963316116629,"Radiobiological prior","original"
4.23,0.0527995723408654,"Radiobiological prior","original"
4.24,0.0526369086511511,"Radiobiological prior","original"
4.25,0.0524753155100278,"Radiobiological prior","original"
4.26,0.0523147834815983,"Radiobiological prior","original"
4.27,0.0521553032303121,"Radiobiological prior","original"
4.28,0.0519968655197594,"Radiobiological prior","original"
4.29,0.0518394612114853,"Radiobiological prior","original"
4.3,0.0516830812638127,"Radiobiological prior","original"
4.31,0.0515277167306886,"Radiobiological prior","original"
4.32,0.0513733587605365,"Radiobiological prior","original"
4.33,0.0512199985951346,"Radiobiological prior","original"
4.34,0.05106762756849,"Radiobiological prior","original"
4.35,0.0509162371057482,"Radiobiological prior","original"
4.36,0.0507658187221036,"Radiobiological prior","original"
4.37,0.0506163640217216,"Radiobiological prior","original"
4.38,0.0504678646966878,"Radiobiological prior","original"
4.39,0.0503203125259611,"Radiobiological prior","original"
4.4,0.0501736993743348,"Radiobiological prior","original"
4.41,0.050028017191424,"Radiobiological prior","original"
4.42,0.0498832580106596,"Radiobiological prior","original"
4.43,0.0497394139482922,"Radiobiological prior","original"
4.44,0.049596477202413,"Radiobiological prior","original"
4.45,0.0494544400519838,"Radiobiological prior","original"
4.46,0.0493132948558855,"Radiobiological prior","original"
4.47,0.0491730340519713,"Radiobiological prior","original"
4.48,0.0490336501561374,"Radiobiological prior","original"
4.49,0.0488951357613983,"Radiobiological prior","original"
4.5,0.0487574835369869,"Radiobiological prior","original"
4.51,0.0486206862274515,"Radiobiological prior","original"
4.52,0.0484847366517735,"Radiobiological prior","original"
4.53,0.0483496277024942,"Radiobiological prior","original"
4.54,0.0482153523448523,"Radiobiological prior","original"
4.55,0.0480819036159288,"Radiobiological prior","original"
4.56,0.0479492746238112,"Radiobiological prior","original"
4.57,0.0478174585467628,"Radiobiological prior","original"
4.58,0.0476864486323988,"Radiobiological prior","original"
4.59,0.0475562381968828,"Radiobiological prior","original"
4.6,0.047426820624124,"Radiobiological prior","original"
4.61,0.0472981893649908,"Radiobiological prior","original"
4.62,0.0471703379365328,"Radiobiological prior","original"
4.63,0.0470432599212091,"Radiobiological prior","original"
4.64,0.0469169489661318,"Radiobiological prior","original"
4.65,0.0467913987823172,"Radiobiological prior","original"
4.66,0.0466666031439432,"Radiobiological prior","original"
4.67,0.0465425558876214,"Radiobiological prior","original"
4.68,0.0464192509116768,"Radiobiological prior","original"
4.69,0.0462966821754314,"Radiobiological prior","original"
4.7,0.0461748436985053,"Radiobiological prior","original"
4.71,0.0460537295601206,"Radiobiological prior","original"
4.72,0.0459333338984186,"Radiobiological prior","original"
4.73,0.0458136509097786,"Radiobiological prior","original"
4.74,0.0456946748481536,"Radiobiological prior","original"
4.75,0.045576400024411,"Radiobiological prior","original"
4.76,0.0454588208056762,"Radiobiological prior","original"
4.77,0.0453419316146951,"Radiobiological prior","original"
4.78,0.0452257269291968,"Radiobiological prior","original"
4.79,0.0451102012812668,"Radiobiological prior","original"
4.8,0.0449953492567266,"Radiobiological prior","original"
4.81,0.0448811654945241,"Radiobiological prior","original"
4.82,0.0447676446861295,"Radiobiological prior","original"
4.83,0.044654781574938,"Radiobiological prior","original"
4.84,0.0445425709556829,"Radiobiological prior","original"
4.85,0.0444310076738532,"Radiobiological prior","original"
4.86,0.0443200866251201,"Radiobiological prior","original"
4.87,0.0442098027547708,"Radiobiological prior","original"
4.88,0.0441001510571487,"Radiobiological prior","original"
4.89,0.0439911265750977,"Radiobiological prior","original"
4.9,0.0438827243994217,"Radiobiological prior","original"
4.91,0.043774939668341,"Radiobiological prior","original"
4.92,0.0436677675669641,"Radiobiological prior","original"
4.93,0.0435612033267594,"Radiobiological prior","original"
4.94,0.0434552422250359,"Radiobiological prior","original"
4.95,0.0433498795844331,"Radiobiological prior","original"
4.96,0.0432451107724124,"Radiobiological prior","original"
4.97,0.0431409312007586,"Radiobiological prior","original"
